id,content,timestamp,username,userdisplayname,userlocation,retweetCount,likeCount,language,source
1638195148814184448,"👉Text not split correctly across columns
👉Abbreviations that need to be replaced
👉Headers not specified
👉Random line breaks and strange characters
💥These are just some of the issues that you might come across when downloading a dataset
#DataCleaningChallenge",2023-03-21 15:05:34+00:00,axel_bol,Axel Alvarado,,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1638195145169330178,"🚨Some issues you might come across if you don't clean your #data #DataAnalytics #DataCleaningChallenge 
👉Inconsistent column widths and row heights
👉Blank rows, columns or cells
👉Duplicate data
👉Inconsistent case
👉Inconsistent spacing
👉Numbers formatted as text",2023-03-21 15:05:33+00:00,axel_bol,Axel Alvarado,,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1638192481711038471,"🙌Guys Please Check my EDA insights 🔥 &amp;  Give Your Valuable insights 

#Github #Linkedin #DataScience #technology #techtwitter #EDA #developers #DataCleaningchallenge #DataAnalytics #Dataengineering #dataviz #linkedintopstartups #databricks #Terrorism

https://t.co/wp2S0DMIz8",2023-03-21 14:54:58+00:00,Sachintukumar,Sachin Kumar, Ghaziabad ,0,5,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1638159585130192897,"anyone knows where i can have solid effective #PowerBI course ???
#DataScience #DataCleaningchallenge #DataScience #DataScientist",2023-03-21 12:44:15+00:00,osmanabdAllah92,Oziel,,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1638151732579684352,"Not enough training data.
Poor Quality of data.
Irrelevant features.
Nonrepresentative training data.
Overfitting and Underfitting.

#DataCleaningchallenge #MachineLearning #Deeplearning #DataAnalytics #DataVisualization #Python #Powerbi #SQL #MYSQL
https://t.co/diIU3mu61u",2023-03-21 12:13:03+00:00,Sachintukumar,Sachin Kumar, Ghaziabad ,0,4,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1638144806001029120,"https://t.co/4Z4NfveHdR
I came across this SQL cheat sheet from a YouTube tutorial I watched and thought I should share. 
#SQL #Data #DataScience #DataCleaningchallenge #DataAnalytics  #databases #datasets #66daysofdata #66DaysOfData",2023-03-21 11:45:31+00:00,VesekeM,Loni Tande,"South West, Cameroon",1,2,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1638070404354031616,"https://t.co/hGtIYtzmxS 
#DataAnalytics #DataScience #DataCleaningchallenge #DataVisualization",2023-03-21 06:49:52+00:00,LeomaTechnolog1,Leoma Technologies,,0,0,qme,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1638067294604771332,"Möchten Sie Telefonnummern reinigen aber haben Sie keine Ahnung, wie das zu machen? Hier kann #Regex eine große Hilfe sein.
👉🏻https://t.co/lKbPdSgoCv
#DataScience #DataCleaningchallenge #DataAnalytics #bigdata #Marketing #MarketingDigital https://t.co/XVSv7IatIw",2023-03-21 06:37:31+00:00,OctoparseD,Octoparse Deutschland,"Frankfurt am Main, Deutschland",0,1,de,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1637968780373442565,"It's a process...we keep pushing
#DataCleaningchallenge  #DataAnalytics https://t.co/9C5CtDNLl8",2023-03-21 00:06:03+00:00,professor_CHI,Chidi 👨🏻‍🔬,"Lagos, Nigeria",0,3,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1637925011313815554,"I’ve just completed the Data Quality Assessment  task as part of the @KPMGAU virtual internship. Thanks @theforage_ for the chance to learn what it’s really like to try out work at @KPMGAU - looking forward to improving my career. 

#DataCleaningchallenge 
#DataAnalytics https://t.co/uYTtOWHEOz",2023-03-20 21:12:08+00:00,4jayp,Josiah paul,"Ibadan, Nigeria",0,2,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1637918677981855746,"Hmmmm... finally! A challenge that doesn't challenge you is not really a challenge. To say that I've learnt a lot this past days will be saying the least. I am super grateful for the #DataCleaningchallenge, thank you @PromiseNonso_ for the opportunity and the massive growth I ...",2023-03-20 20:46:58+00:00,Chitex124,Chinonye Olisa,"Federal Capital Territory, Nig",0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1637895339146452994,"Using someone else's code is more difficult than an original one. I literally spent 7hrs of the day troubleshooting and adjusting to get the required result.

#DataCleaningchallenge 
#DataAnalytics",2023-03-20 19:14:14+00:00,4jayp,Josiah paul,"Ibadan, Nigeria",0,1,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1637882255048581123,"My first Blog.
I just published Exploring Function overloading and overriding in python. https://t.co/iJFe5bt50i
#Python #DataCleaningchallenge #DataScience",2023-03-20 18:22:14+00:00,Arslan_khaann,Arslan Khan,Pakistan,0,1,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1637872229516992512,"I came cross @distinctkemi visualization of Netflix data.. I just had to go back and finish this abandoned project.. clean with power query, and visualized in excel🤞🏾
#DataVisualization #DataAnalytics #DataCleaningchallenge https://t.co/xEDUSUMTzp",2023-03-20 17:42:24+00:00,DelightOgwor,Ogwor delight,Nigeria,0,4,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1637861595694104576,"Has anyone prepared dashboard for fifa dataset? 
#DataCleaningchallenge #PowerBI
@PromiseNonso_ https://t.co/NuIkFhhHr3",2023-03-20 17:00:09+00:00,alok75895841,Alok,,0,2,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1637813134034448387,We just published Data Cleansing https://t.co/VSzWJXvb85 #DataScience #DataCleaningchallenge #DataCleansing #data,2023-03-20 13:47:34+00:00,SavvyDCC,Savvy Data Cloud Consulting,Dubai,0,1,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1637796178988347392,"Overall, ensuring that your data is free of these issues through proper cleaning techniques is essential for accurate and meaningful analysis.
#DataCleaningchallenge #DataAnalytics #data #Cleanyourdata",2023-03-20 12:40:12+00:00,The_Data_Lad,Negro 🔱,,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1637773849126227970,"Last week I  joined the #DataCleaningchallenge organized by @PromiseNonso_ using Excel. This challenge helped me learn, relearn and perfect my Data Cleaning Skills with Excel. Here's a documentation of the process. Kindly go through and give your feedback https://t.co/KlIHbQ9TiS",2023-03-20 11:11:28+00:00,Eddie_Gregs,Eddy,"Port Harcourt, Nigeria",0,1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1637758376426831873,"Hello data fam😊,

I recently participated in the #DataCleaningchallenge hosted by @PromiseNonso_ and @vicSomadina.
It was fun and exhilarating as I found new ways to challenge myself and improve on my data cleaning skills.
Check out my code on GitHub https://t.co/JZPaW6iWT6",2023-03-20 10:09:59+00:00,Chinelo_mma,Nendyy,Nigeria,5,16,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1637755153905221632,"Just completed a course on Data Analytics with Excel, Power Bi &amp; SQL
Up Next is cloud computing with AWS. 
Then focus more on Data Analysis with Python.

#DataAnalytics #DataCleaningchallenge #DataScience",2023-03-20 09:57:11+00:00,oc_godsgift,델라♡,,2,2,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1637737557432717313,"I have successfully completed the #DataCleaningchallenge organized by @PromiseNonso_ and I must say that it was challenging and fascinating for me as a newbie, but I’m glad I was able to pull through. 
The cleaned data on the left and raw data on the right. https://t.co/K4R9nl2C7F",2023-03-20 08:47:16+00:00,cheftee_lead,Temi ✨,"Lagos, Nigeria",1,9,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1637736872427376641,"This morning, i have the time to post some screenshots of my participation in the #DataCleaningchallenge. It came right on time when i needed a refresher. All thanks to @PromiseNonso_ for bringing this. I will join more of these challenges to widen usage of my python skills https://t.co/ulk7Zz0E07",2023-03-20 08:44:32+00:00,FEGnation,2023.py 🐍 ,Metaverse,0,1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1637733828264329220,"New video🚨🚨🚨

There was a #DataCleaningchallenge that was hosted on Twitter by @PromiseNonso_ 🔥🔥🔥Thank You! It was a great initiative to bring the #datafam together!

Here is a video of how SQL was used to clean the FIFA CSV data👇🏽👇🏽👇🏽

https://t.co/EHG4SHOnMh https://t.co/x7RpvoYiSz",2023-03-20 08:32:26+00:00,SpillionData,Spillion Analytics,,3,4,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1637724102017335297,"Tech est le new petrol, raison pour laquelle tu dois joindre aujourd'hui.

Si tu veux apprendre gratuitememt je suis là pour toi.

#computers #informationtechnology #DataScience #DataCleaningchallenge",2023-03-20 07:53:48+00:00,Antonio_Ngbesu,Antonio Joseph,,1,0,fr,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1637723116557201413,#DataCleaningchallenge  #DataScience #DataAnalytics,2023-03-20 07:49:53+00:00,TheTrailblaze14,NaN,"Gdansk, Poland",0,0,qht,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1637718472439242752,"I participated in the #DataCleaningchallenge organized by @PromiseNonso_ and @vicSomadina, I cleaned the FIFA 2021 dataset using the Microsoft power query editor here is a link to my project documentation, I'll appreciate your feedback https://t.co/C1qch3mAQv",2023-03-20 07:31:25+00:00,Oluwabukola0,Oluwabukola❤,In christ,3,4,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1637715111921205250,"7K 😍 in @LinkedIn 

🙏Thankyou Guys For Your Support 🙌

My LinkedIn Profile - https://t.co/j2YNwXsJBv

#SQL #Excel #Python #DataScience #Powerbi #MachineLearning #Deeplearning #DataAnalytics #100DaysOfCode #DataCleaningchallenge #DataVisualization #Database #Developers #MYSQL https://t.co/FTpR8RfIuw",2023-03-20 07:18:04+00:00,Sachintukumar,Sachin Kumar, Ghaziabad ,0,12,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1637700966215737344,#SQL #DataScience #DataCleaningchallenge #DataVisualization #Python @Google @googledevs @python @SQLServer @MySQL,2023-03-20 06:21:52+00:00,TridibGhosh_,Tridib Ghosh ,"Chennai, India",0,0,qme,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1637625779084222471,"Just completed  my article writing on the #DataCleaningchallenge organized by @PromiseNonso_  using the FIFA21 dataset.
Please read through and give your honest opinion.

https://t.co/R6YKJqL9Kq",2023-03-20 01:23:06+00:00,Hardeyshinar3,Hardeyshinar,Oyo State ,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1637602251815395328,"Heyy guys, i promised to keep y'all posted on this #DataCleaningchallenge my laptop was having headaches🤣 so i couldn't document my process on time... So here is a link to check out my documented data cleaning process using power query https://t.co/2LqQ35LtAp
@PromiseNonso_",2023-03-19 23:49:36+00:00,F_deela,Pride of the south❤️,"Benin-City, Nigeria ",3,8,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1637589375604203521,"You think you've learnt something until it's time to practice. 

Day 64-66: I finally completed the #datacleaningchallenge. It was actually a challenging one. Although I haven't shared my report but I will.

#100daysofdataanalytics",2023-03-19 22:58:26+00:00,mimi_zeta_,Iso Peace Azeta,,2,1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1637580226308841472,"To celebrate getting SSME to work. I did the data cleaning that @Alex_TheAnalyst did here https://t.co/t7iOfDUMbw by following him step by step. Though the CTE stuff was not all that clear to me, but this journey is a marathon one. 

now on to the FIFA #DataCleaningchallenge",2023-03-19 22:22:05+00:00,3chibuike,Chukwubụikem,,0,1,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1637574262876782597,"Day 4 -6, I got a whole lot of challenge trying to get either of MYSQL or SSME t work so I can get on with #DataCleaningchallenge but I still met same  brick wall.

Some how on day 7  I got SSME to start working. How I did it is below:",2023-03-19 21:58:23+00:00,3chibuike,Chukwubụikem,,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1637573740933394432,"Finally, I am done 🧹🧼

This brings so much joy to me, so many learning points and eureka moments. Thanks to the wonderful community members I was privileged to learning with🙏 
It can only get better ✨

#DataCleaningchallenge
#newbie #PowerBI https://t.co/cxp3T7hXQF",2023-03-19 21:56:19+00:00,funlizbeth,Elizabeth Funsho,Nigeria,0,1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1637569310498455554,"After Pausing to participate in the just concluded #DataCleaningchallenge where I was able to apply what I've learnt so far in the Google Analytics course on @coursera , I've just completed the 5th course! I hope the next one is as interesting!
#DataAnalytics 
#DataVisualization",2023-03-19 21:38:42+00:00,IceAgeOfPHcity,Ice_Age Of PH City,Nigeria,0,1,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1637567264726609920,"There is no growth without a stretch!! 
I just recently completed the #DataCleaningChallenge by @PromiseNonso_ . Here is a link to the documentation:  https://t.co/4mfvlNnh38
 
Thank you 
@PromiseNonso_ For organising the challenge. 

#DataCleaningchallenge",2023-03-19 21:30:35+00:00,pakinsegzy,Peter Olayiwola,obafemi Awolowo University,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1637566325592674307,"I just published Mastering SQL Basics: A Comprehensive Guide To Understanding SQL Commands https://t.co/n49Z9ZMUXN 

#DataCleaningchallenge #SQL #DataAnalytics #DataScience",2023-03-19 21:26:51+00:00,TheTrailblaze14,NaN,"Gdansk, Poland",0,1,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1637534839912947712,"For the #DataCleaningchallenge, I decided to use Power Query instead of Python, my familiar tool.
I've documented the process  here on medium. Feel free to check it out✌️.
https://t.co/6t5RfqSxVr

A big shout out to @PromiseNonso_ for organizing this❤️.",2023-03-19 19:21:44+00:00,AdetanChelsea,GOC📈,"Ondo State, Nigeria",0,2,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1637508646644097024,"More Sports-Related Data Jobs here:
https://t.co/341sH2Yaox

#BuildinPublic #DataCleaningchallenge #66DaysofData #DataAnalytics #DataFam",2023-03-19 17:37:39+00:00,DaikiMinaki,Daiki Minaki,"San Francisco, CA",0,1,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1637497196185542658,"Excited to share the latest challenge in SQL data cleaning on Medium. In this article, I share my approach and solutions to common data cleaning tasks using SQL. 
Check it out pls.

#DataCleaningchallenge 
#DataAnalytics

@vicSomadina 
@PromiseNonso_ 

https://t.co/t1CoOULqdT",2023-03-19 16:52:09+00:00,Adiaha_Ikono,Lone Wolf,"Federal Capital Territory, Nig",1,3,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1637487250408701952,"Here we go! 
I completed the #datacleaningchallenge using Excel and then I decided to try the same challenge with Power Query on Power BI. I'd say I enjoyed Power Query more.
I documented my cleaning process here 👇
https://t.co/UeGl5VWpoo",2023-03-19 16:12:38+00:00,pinnacle_paul,Paul Aderounmu,,1,16,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1637465524526260224,#programming #DataScience #DataCleaningchallenge #DataAnalytics #DataVisualization,2023-03-19 14:46:18+00:00,IndranilPalit8,Indranil Palit,,0,0,qht,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1637447380739018752,"SQL is one of important skills needed to be a complete Data Analyst. Here is an SQL Cheat sheet that will go a long way.
@thenaijacarguy
#DataAnalytics  #DataCleaningchallenge
#DataCleaningchallenge https://t.co/fytpa7cNDl",2023-03-19 13:34:12+00:00,iamSimonChidi,Simon Chidi,lagos,153,386,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
